sample_idx,silent_us,silent_ms,frame_bytes
7306,141,0.141,23
7307,142,0.142,23
7308,141,0.141,23
7309,152,0.152,23
7310,141,0.141,23
7311,146,0.146,23
7312,141,0.141,23
7313,146,0.146,23
7314,142,0.142,23
7315,150,0.15,23
7316,140,0.14,23
7317,146,0.146,23
7318,142,0.142,23
7319,147,0.147,23
7320,141,0.141,23
7321,143,0.143,23
7322,144,0.144,23
7323,145,0.145,23
7324,145,0.145,23
7325,146,0.146,23
7326,142,0.142,23
7327,143,0.143,23
7328,145,0.145,23
7329,142,0.142,23
7330,141,0.141,23
7331,146,0.146,23
7332,142,0.142,23
7333,145,0.145,23
7334,143,0.143,23
7335,150,0.15,23
7336,141,0.141,23
7337,145,0.145,23
7338,141,0.141,23
7339,146,0.146,23
7340,137,0.137,23
7341,144,0.144,23
7342,138,0.138,23
7343,145,0.145,23
7344,136,0.136,23
7345,144,0.144,23
7346,142,0.142,23
7347,147,0.147,23
7348,145,0.145,23
7349,146,0.146,23
7350,142,0.142,23
7351,144,0.144,23
7352,140,0.14,23
7353,145,0.145,23
7354,141,0.141,23
7355,151,0.151,23
7356,140,0.14,23
7357,144,0.144,23
7358,142,0.142,23
7359,144,0.144,23
7360,144,0.144,23
7361,149,0.149,23
7362,142,0.142,23
7363,146,0.146,23
7364,142,0.142,23
7365,146,0.146,23
7366,142,0.142,23
7367,145,0.145,23
7368,145,0.145,23
7369,147,0.147,23
7370,142,0.142,23
7371,141,0.141,23
7372,140,0.14,23
7373,144,0.144,23
7374,141,0.141,23
7375,145,0.145,23
7376,140,0.14,23
7377,145,0.145,23
7378,139,0.139,23
7379,147,0.147,23
7380,141,0.141,23
7381,149,0.149,23
7382,141,0.141,23
7383,147,0.147,23
7384,142,0.142,23
7385,145,0.145,23
7386,142,0.142,23
7387,145,0.145,23
7388,145,0.145,23
7389,146,0.146,23
7390,140,0.14,23
7391,143,0.143,23
7392,141,0.141,23
7393,145,0.145,23
7394,145,0.145,23
7395,144,0.144,23
7396,140,0.14,23
7397,145,0.145,23
7398,140,0.14,23
7399,147,0.147,23
7400,140,0.14,23
7401,149,0.149,23
7402,140,0.14,23
7403,144,0.144,23
7404,141,0.141,23
7405,145,0.145,23
7406,140,0.14,23
7407,148,0.148,23
7408,141,0.141,23
7409,150,0.15,23
7410,139,0.139,23
7411,148,0.148,23
7412,140,0.14,23
7413,145,0.145,23
7414,142,0.142,23
7415,145,0.145,23
7416,142,0.142,23
7417,146,0.146,23
7418,142,0.142,23
7419,144,0.144,23
7420,140,0.14,23
7421,149,0.149,23
7422,141,0.141,23
7423,147,0.147,23
7424,141,0.141,23
7425,144,0.144,23
7426,140,0.14,23
7427,149,0.149,23
7428,142,0.142,23
7429,146,0.146,23
7430,139,0.139,23
7431,146,0.146,23
7432,137,0.137,23
7433,147,0.147,23
7434,146,0.146,23
7435,146,0.146,23
7436,142,0.142,23
7437,145,0.145,23
7438,142,0.142,23
7439,145,0.145,23
7440,144,0.144,23
7441,146,0.146,23
7442,138,0.138,23
7443,147,0.147,23
7444,140,0.14,23
7445,144,0.144,23
7446,138,0.138,23
7447,150,0.15,23
7448,138,0.138,23
7449,140,0.14,23
7450,140,0.14,23
7451,144,0.144,23
7452,145,0.145,23
7453,145,0.145,23
7454,145,0.145,23
7455,147,0.147,23
7456,140,0.14,23
7457,143,0.143,23
7458,141,0.141,23
7459,147,0.147,23
7460,144,0.144,23
7461,145,0.145,23
7462,142,0.142,23
7463,147,0.147,23
7464,139,0.139,23
7465,146,0.146,23
7466,141,0.141,23
7467,150,0.15,23
7468,142,0.142,23
7469,146,0.146,23
7470,140,0.14,23
7471,144,0.144,23
7472,142,0.142,23
7473,148,0.148,23
7474,137,0.137,23
7475,146,0.146,23
7476,139,0.139,23
7477,146,0.146,23
7478,140,0.14,23
7479,146,0.146,23
7480,145,0.145,23
7481,146,0.146,23
7482,142,0.142,23
7483,144,0.144,23
7484,137,0.137,23
7485,145,0.145,23
7486,141,0.141,23
7487,144,0.144,23
7488,139,0.139,23
7489,144,0.144,23
7490,142,0.142,23
7491,145,0.145,23
7492,141,0.141,23
7493,151,0.151,23
7494,141,0.141,23
7495,147,0.147,23
7496,139,0.139,23
7497,146,0.146,23
7498,140,0.14,23
7499,41201,41.201,23
7500,241,0.241,23
7501,213,0.213,23
7502,204,0.204,23
7503,155,0.155,23
7504,161,0.161,23
7505,152,0.152,23
7506,151,0.151,23
7507,148,0.148,23
7508,146,0.146,23
7509,148,0.148,23
7510,154,0.154,23
7511,148,0.148,23
7512,147,0.147,23
7513,146,0.146,23
7514,149,0.149,23
7515,146,0.146,23
7516,150,0.15,23
7517,149,0.149,23
7518,151,0.151,23
7519,144,0.144,23
7520,149,0.149,23
7521,144,0.144,23
7522,150,0.15,23
7523,146,0.146,23
7524,150,0.15,23
7525,146,0.146,23
7526,152,0.152,23
7527,145,0.145,23
7528,149,0.149,23
7529,145,0.145,23
7530,154,0.154,23
7531,146,0.146,23
7532,148,0.148,23
7533,146,0.146,23
7534,149,0.149,23
7535,152,0.152,23
7536,153,0.153,23
7537,143,0.143,23
7538,149,0.149,23
7539,144,0.144,23
7540,149,0.149,23
7541,145,0.145,23
7542,154,0.154,23
7543,145,0.145,23
7544,146,0.146,23
7545,145,0.145,23
7546,148,0.148,23
7547,143,0.143,23
7548,150,0.15,23
7549,150,0.15,23
7550,149,0.149,23
7551,144,0.144,23
7552,149,0.149,23
7553,144,0.144,23
7554,150,0.15,23
7555,151,0.151,23
7556,151,0.151,23
7557,144,0.144,23
7558,148,0.148,23
7559,146,0.146,23
7560,151,0.151,23
7561,140,0.14,23
7562,155,0.155,23
7563,145,0.145,23
7564,150,0.15,23
7565,145,0.145,23
7566,150,0.15,23
7567,145,0.145,23
7568,155,0.155,23
7569,145,0.145,23
7570,150,0.15,23
7571,141,0.141,23
7572,148,0.148,23
7573,144,0.144,23
7574,149,0.149,23
7575,141,0.141,23
7576,150,0.15,23
7577,146,0.146,23
7578,155,0.155,23
7579,145,0.145,23
7580,151,0.151,23
7581,152,0.152,23
7582,153,0.153,23
7583,147,0.147,23
7584,153,0.153,23
7585,142,0.142,23
7586,149,0.149,23
7587,149,0.149,23
7588,153,0.153,23
7589,143,0.143,23
7590,151,0.151,23
7591,141,0.141,23
7592,151,0.151,23
7593,146,0.146,23
7594,152,0.152,23
7595,141,0.141,23
7596,149,0.149,23
7597,146,0.146,23
7598,150,0.15,23
7599,145,0.145,23
7600,160,0.16,23
7601,147,0.147,23
7602,149,0.149,23
7603,146,0.146,23
7604,150,0.15,23
7605,144,0.144,23
7606,154,0.154,23
7607,145,0.145,23
7608,144,0.144,23
7609,144,0.144,23
7610,150,0.15,23
7611,145,0.145,23
7612,149,0.149,23
7613,150,0.15,23
7614,149,0.149,23
7615,144,0.144,23
7616,150,0.15,23
7617,146,0.146,23
7618,149,0.149,23
7619,150,0.15,23
7620,152,0.152,23
7621,148,0.148,23
7622,148,0.148,23
7623,145,0.145,23
7624,149,0.149,23
7625,145,0.145,23
7626,151,0.151,23
7627,143,0.143,23
7628,150,0.15,23
7629,141,0.141,23
7630,149,0.149,23
7631,146,0.146,23
7632,153,0.153,23
7633,146,0.146,23
7634,151,0.151,23
7635,145,0.145,23
7636,150,0.15,23
7637,145,0.145,23
7638,155,0.155,23
7639,145,0.145,23
7640,151,0.151,23
7641,144,0.144,23
7642,149,0.149,23
7643,145,0.145,23
7644,151,0.151,23
7645,150,0.15,23
7646,150,0.15,23
7647,145,0.145,23
7648,146,0.146,23
7649,143,0.143,23
7650,149,0.149,23
7651,149,0.149,23
7652,150,0.15,23
7653,146,0.146,23
7654,150,0.15,23
7655,146,0.146,23
7656,149,0.149,23
7657,149,0.149,23
7658,150,0.15,23
7659,143,0.143,23
7660,149,0.149,23
7661,145,0.145,23
7662,152,0.152,23
7663,149,0.149,23
7664,153,0.153,23
7665,146,0.146,23
7666,149,0.149,23
7667,146,0.146,23
7668,150,0.15,23
7669,144,0.144,23
7670,154,0.154,23
7671,147,0.147,23
7672,151,0.151,23
7673,145,0.145,23
7674,144,0.144,23
7675,143,0.143,23
7676,150,0.15,23
7677,150,0.15,23
7678,150,0.15,23
7679,143,0.143,23
7680,150,0.15,23
7681,144,0.144,23
7682,149,0.149,23
7683,151,0.151,23
7684,150,0.15,23
7685,145,0.145,23
7686,149,0.149,23
7687,145,0.145,23
7688,151,0.151,23
7689,146,0.146,23
7690,148,0.148,23
7691,140,0.14,23
7692,150,0.15,23
7693,144,0.144,23
7694,148,0.148,23
7695,145,0.145,23
7696,154,0.154,23
7697,141,0.141,23
7698,149,0.149,23
7699,145,0.145,23
7700,151,0.151,23
7701,145,0.145,23
7702,155,0.155,23
7703,145,0.145,23
7704,149,0.149,23
7705,144,0.144,23
7706,153,0.153,23
7707,140,0.14,23
7708,151,0.151,23
7709,148,0.148,23
7710,151,0.151,23
7711,144,0.144,23
7712,151,0.151,23
7713,146,0.146,23
7714,150,0.15,23
7715,149,0.149,23
7716,149,0.149,23
7717,143,0.143,23
7718,148,0.148,23
7719,146,0.146,23
7720,149,0.149,23
7721,145,0.145,23
7722,152,0.152,23
7723,145,0.145,23
7724,148,0.148,23
7725,145,0.145,23
7726,147,0.147,23
7727,143,0.143,23
7728,154,0.154,23
7729,141,0.141,23
7730,149,0.149,23
7731,144,0.144,23
7732,149,0.149,23
7733,146,0.146,23
7734,153,0.153,23
7735,145,0.145,23
7736,151,0.151,23
7737,145,0.145,23
7738,147,0.147,23
7739,143,0.143,23
7740,150,0.15,23
7741,147,0.147,23
7742,148,0.148,23
7743,143,0.143,23
7744,151,0.151,23
7745,146,0.146,23
7746,149,0.149,23
7747,149,0.149,23
7748,154,0.154,23
7749,146,0.146,23
7750,149,0.149,23
7751,143,0.143,23
7752,150,0.15,23
7753,141,0.141,23
7754,153,0.153,23
7755,145,0.145,23
7756,144,0.144,23
7757,146,0.146,23
7758,150,0.15,23
7759,146,0.146,23
7760,154,0.154,23
7761,148,0.148,23
7762,145,0.145,23
7763,144,0.144,23
7764,152,0.152,23
7765,146,0.146,23
7766,152,0.152,23
7767,146,0.146,23
7768,147,0.147,23
7769,146,0.146,23
7770,146,0.146,23
7771,145,0.145,23
7772,148,0.148,23
7773,151,0.151,23
7774,150,0.15,23
7775,145,0.145,23
7776,146,0.146,23
7777,145,0.145,23
7778,149,0.149,23
7779,149,0.149,23
7780,145,0.145,23
7781,145,0.145,23
7782,150,0.15,23
7783,146,0.146,23
7784,150,0.15,23
7785,145,0.145,23
7786,153,0.153,23
7787,145,0.145,23
7788,150,0.15,23
7789,145,0.145,23
7790,151,0.151,23
7791,149,0.149,23
7792,153,0.153,23
7793,141,0.141,23
7794,145,0.145,23
7795,140,0.14,23
7796,148,0.148,23
7797,146,0.146,23
7798,149,0.149,23
7799,145,0.145,23
7800,150,0.15,23
7801,145,0.145,23
7802,149,0.149,23
7803,143,0.143,23
7804,147,0.147,23
7805,150,0.15,23
7806,149,0.149,23
7807,144,0.144,23
7808,149,0.149,23
7809,145,0.145,23
7810,148,0.148,23
7811,140,0.14,23
7812,149,0.149,23
7813,146,0.146,23
7814,150,0.15,23
7815,147,0.147,23
7816,149,0.149,23
7817,146,0.146,23
7818,152,0.152,23
7819,146,0.146,23
7820,149,0.149,23
7821,143,0.143,23
7822,148,0.148,23
7823,144,0.144,23
7824,153,0.153,23
7825,146,0.146,23
7826,149,0.149,23
7827,145,0.145,23
7828,150,0.15,23
7829,144,0.144,23
7830,150,0.15,23
7831,148,0.148,23
7832,149,0.149,23
7833,144,0.144,23
7834,154,0.154,23
7835,146,0.146,23
7836,149,0.149,23
7837,147,0.147,23
7838,150,0.15,23
7839,146,0.146,23
7840,149,0.149,23
7841,146,0.146,23
7842,148,0.148,23
7843,141,0.141,23
7844,155,0.155,23
7845,146,0.146,23
7846,151,0.151,23
7847,145,0.145,23
7848,149,0.149,23
7849,145,0.145,23
7850,153,0.153,23
7851,145,0.145,23
7852,149,0.149,23
7853,146,0.146,23
7854,149,0.149,23
7855,145,0.145,23
7856,153,0.153,23
7857,146,0.146,23
7858,148,0.148,23
7859,145,0.145,23
7860,150,0.15,23
7861,145,0.145,23
7862,149,0.149,23
7863,149,0.149,23
7864,150,0.15,23
7865,145,0.145,23
7866,147,0.147,23
7867,142,0.142,23
7868,145,0.145,23
7869,147,0.147,23
7870,150,0.15,23
7871,143,0.143,23
7872,147,0.147,23
7873,145,0.145,23
7874,146,0.146,23
7875,143,0.143,23
7876,159,0.159,23
7877,146,0.146,23
7878,147,0.147,23
7879,145,0.145,23
7880,148,0.148,23
7881,144,0.144,23
7882,154,0.154,23
7883,146,0.146,23
7884,150,0.15,23
7885,145,0.145,23
7886,146,0.146,23
7887,146,0.146,23
7888,153,0.153,23
7889,145,0.145,23
7890,160,0.16,23
7891,140,0.14,23
7892,145,0.145,23
7893,139,0.139,23
7894,143,0.143,23
7895,146,0.146,23
7896,146,0.146,23
7897,142,0.142,23
7898,145,0.145,23
7899,137,0.137,23
7900,140,0.14,23
7901,141,0.141,23
7902,151,0.151,23
7903,141,0.141,23
7904,144,0.144,23
7905,142,0.142,23
7906,145,0.145,23
7907,142,0.142,23
7908,148,0.148,23
7909,137,0.137,23
7910,146,0.146,23
7911,142,0.142,23
7912,145,0.145,23
7913,141,0.141,23
7914,143,0.143,23
7915,144,0.144,23
7916,141,0.141,23
7917,141,0.141,23
7918,148,0.148,23
7919,145,0.145,23
7920,146,0.146,23
7921,145,0.145,23
7922,148,0.148,23
7923,141,0.141,23
7924,147,0.147,23
7925,136,0.136,23
7926,145,0.145,23
7927,142,0.142,23
7928,149,0.149,23
7929,141,0.141,23
7930,147,0.147,23
7931,141,0.141,23
7932,145,0.145,23
7933,142,0.142,23
7934,149,0.149,23
7935,140,0.14,23
7936,144,0.144,23
7937,143,0.143,23
7938,145,0.145,23
7939,141,0.141,23
7940,144,0.144,23
7941,147,0.147,23
7942,147,0.147,23
7943,142,0.142,23
7944,145,0.145,23
7945,141,0.141,23
7946,147,0.147,23
7947,137,0.137,23
7948,150,0.15,23
7949,141,0.141,23
7950,146,0.146,23
7951,142,0.142,23
7952,146,0.146,23
7953,136,0.136,23
7954,145,0.145,23
7955,143,0.143,23
7956,144,0.144,23
7957,139,0.139,23
7958,145,0.145,23
7959,139,0.139,23
7960,145,0.145,23
7961,142,0.142,23
7962,150,0.15,23
7963,140,0.14,23
7964,144,0.144,23
7965,142,0.142,23
7966,145,0.145,23
7967,146,0.146,23
7968,146,0.146,23
7969,143,0.143,23
7970,143,0.143,23
7971,141,0.141,23
7972,147,0.147,23
7973,141,0.141,23
7974,152,0.152,23
7975,137,0.137,23
7976,146,0.146,23
7977,140,0.14,23
7978,144,0.144,23
7979,139,0.139,23
7980,145,0.145,23
7981,145,0.145,23
7982,147,0.147,23
7983,140,0.14,23
7984,145,0.145,23
7985,140,0.14,23
7986,145,0.145,23
7987,147,0.147,23
7988,147,0.147,23
7989,141,0.141,23
7990,147,0.147,23
7991,141,0.141,23
7992,141,0.141,23
7993,141,0.141,23
7994,150,0.15,23
7995,141,0.141,23
7996,147,0.147,23
7997,141,0.141,23
7998,143,0.143,23
7999,142,0.142,23
8000,149,0.149,23
8001,142,0.142,23
8002,144,0.144,23
8003,141,0.141,23
8004,149,0.149,23
8005,141,0.141,23
8006,145,0.145,23
8007,146,0.146,23
8008,145,0.145,23
8009,143,0.143,23
8010,145,0.145,23
8011,141,0.141,23
8012,143,0.143,23
8013,141,0.141,23
8014,146,0.146,23
8015,142,0.142,23
8016,144,0.144,23
8017,142,0.142,23
8018,144,0.144,23
8019,142,0.142,23
8020,152,0.152,23
8021,142,0.142,23
8022,141,0.141,23
8023,140,0.14,23
8024,140,0.14,23
8025,136,0.136,23
8026,146,0.146,23
8027,147,0.147,23
8028,145,0.145,23
8029,140,0.14,23
8030,142,0.142,23
8031,140,0.14,23
8032,144,0.144,23
8033,141,0.141,23
8034,145,0.145,23
8035,143,0.143,23
8036,145,0.145,23
8037,142,0.142,23
8038,145,0.145,23
8039,140,0.14,23
8040,151,0.151,23
8041,139,0.139,23
8042,146,0.146,23
8043,141,0.141,23
8044,145,0.145,23
8045,140,0.14,23
8046,145,0.145,23
8047,149,0.149,23
8048,146,0.146,23
8049,142,0.142,23
8050,146,0.146,23
8051,138,0.138,23
8052,146,0.146,23
8053,143,0.143,23
8054,146,0.146,23
8055,142,0.142,23
8056,145,0.145,23
8057,141,0.141,23
8058,145,0.145,23
8059,140,0.14,23
8060,150,0.15,23
8061,142,0.142,23
8062,145,0.145,23
8063,142,0.142,23
8064,145,0.145,23
8065,139,0.139,23
8066,147,0.147,23
8067,142,0.142,23
8068,145,0.145,23
8069,140,0.14,23
8070,146,0.146,23
8071,142,0.142,23
8072,146,0.146,23
8073,140,0.14,23
8074,146,0.146,23
8075,140,0.14,23
8076,145,0.145,23
8077,140,0.14,23
8078,145,0.145,23
8079,144,0.144,23
8080,145,0.145,23
8081,140,0.14,23
8082,146,0.146,23
8083,142,0.142,23
8084,144,0.144,23
8085,136,0.136,23
8086,148,0.148,23
8087,143,0.143,23
8088,144,0.144,23
8089,140,0.14,23
8090,149,0.149,23
8091,142,0.142,23
8092,146,0.146,23
8093,147,0.147,23
8094,146,0.146,23
8095,139,0.139,23
8096,141,0.141,23
8097,142,0.142,23
8098,145,0.145,23
8099,144,0.144,23
8100,147,0.147,23
8101,140,0.14,23
8102,146,0.146,23
8103,142,0.142,23
8104,146,0.146,23
8105,142,0.142,23
8106,148,0.148,23
8107,139,0.139,23
8108,146,0.146,23
8109,142,0.142,23
8110,146,0.146,23
8111,140,0.14,23
8112,148,0.148,23
8113,142,0.142,23
8114,145,0.145,23
8115,140,0.14,23
8116,145,0.145,23
8117,141,0.141,23
8118,146,0.146,23
8119,144,0.144,23
8120,147,0.147,23
8121,142,0.142,23
8122,146,0.146,23
8123,144,0.144,23
8124,146,0.146,23
8125,142,0.142,23
8126,150,0.15,23
8127,142,0.142,23
8128,145,0.145,23
8129,143,0.143,23
8130,145,0.145,23
8131,139,0.139,23
8132,156,0.156,23
8133,142,0.142,23
8134,146,0.146,23
8135,142,0.142,23
8136,145,0.145,23
8137,142,0.142,23
8138,147,0.147,23
8139,146,0.146,23
8140,146,0.146,23
8141,141,0.141,23
8142,145,0.145,23
8143,141,0.141,23
8144,146,0.146,23
8145,144,0.144,23
8146,147,0.147,23
8147,141,0.141,23
8148,144,0.144,23
8149,138,0.138,23
8150,145,0.145,23
8151,141,0.141,23
8152,149,0.149,23
8153,141,0.141,23
8154,146,0.146,23
8155,143,0.143,23
8156,141,0.141,23
8157,140,0.14,23
8158,150,0.15,23
8159,137,0.137,23
8160,141,0.141,23
8161,136,0.136,23
8162,143,0.143,23
8163,141,0.141,23
8164,146,0.146,23
8165,141,0.141,23
8166,147,0.147,23
8167,137,0.137,23
8168,146,0.146,23
8169,140,0.14,23
8170,145,0.145,23
8171,137,0.137,23
8172,148,0.148,23
8173,138,0.138,23
8174,145,0.145,23
8175,146,0.146,23
8176,146,0.146,23
8177,142,0.142,23
8178,150,0.15,23
8179,143,0.143,23
8180,145,0.145,23
8181,140,0.14,23
8182,146,0.146,23
8183,142,0.142,23
8184,144,0.144,23
8185,144,0.144,23
8186,146,0.146,23
8187,140,0.14,23
8188,146,0.146,23
8189,142,0.142,23
8190,146,0.146,23
8191,147,0.147,23
8192,146,0.146,23
8193,248,0.248,23
8194,142,0.142,23
8195,145,0.145,23
8196,141,0.141,23
8197,152,0.152,23
8198,141,0.141,23
8199,145,0.145,23
8200,142,0.142,23
8201,147,0.147,23
8202,141,0.141,23
8203,146,0.146,23
8204,145,0.145,23
8205,141,0.141,23
8206,142,0.142,23
8207,144,0.144,23
8208,137,0.137,23
8209,146,0.146,23
8210,140,0.14,23
8211,142,0.142,23
8212,141,0.141,23
8213,145,0.145,23
8214,142,0.142,23
8215,147,0.147,23
8216,140,0.14,23
8217,153,0.153,23
8218,142,0.142,23
8219,146,0.146,23
8220,137,0.137,23
8221,146,0.146,23
8222,142,0.142,23
8223,144,0.144,23
8224,147,0.147,23
8225,147,0.147,23
8226,142,0.142,23
8227,145,0.145,23
8228,141,0.141,23
8229,146,0.146,23
8230,147,0.147,23
8231,145,0.145,23
8232,140,0.14,23
8233,146,0.146,23
8234,142,0.142,23
8235,141,0.141,23
8236,136,0.136,23
8237,150,0.15,23
8238,142,0.142,23
8239,145,0.145,23
8240,140,0.14,23
8241,147,0.147,23
8242,142,0.142,23
8243,151,0.151,23
8244,142,0.142,23
8245,147,0.147,23
8246,140,0.14,23
8247,146,0.146,23
8248,142,0.142,23
8249,145,0.145,23
8250,145,0.145,23
8251,147,0.147,23
8252,141,0.141,23
8253,147,0.147,23
8254,138,0.138,23
8255,144,0.144,23
8256,142,0.142,23
8257,146,0.146,23
8258,142,0.142,23
8259,141,0.141,23
8260,145,0.145,23
8261,148,0.148,23
8262,141,0.141,23
8263,151,0.151,23
8264,140,0.14,23
8265,146,0.146,23
8266,140,0.14,23
8267,145,0.145,23
8268,136,0.136,23
8269,146,0.146,23
8270,147,0.147,23
8271,146,0.146,23
8272,142,0.142,23
8273,145,0.145,23
8274,142,0.142,23
8275,146,0.146,23
8276,145,0.145,23
8277,145,0.145,23
8278,142,0.142,23
8279,144,0.144,23
8280,139,0.139,23
8281,141,0.141,23
8282,140,0.14,23
8283,145,0.145,23
8284,140,0.14,23
8285,146,0.146,23
8286,137,0.137,23
8287,146,0.146,23
8288,141,0.141,23
8289,149,0.149,23
8290,138,0.138,23
8291,145,0.145,23
8292,142,0.142,23
8293,146,0.146,23
8294,143,0.143,23
8295,142,0.142,23
8296,145,0.145,23
8297,147,0.147,23
8298,141,0.141,23
8299,147,0.147,23
8300,141,0.141,23
8301,145,0.145,23
8302,141,0.141,23
8303,151,0.151,23
8304,142,0.142,23
8305,146,0.146,23
8306,142,0.142,23
8307,146,0.146,23
8308,142,0.142,23
8309,150,0.15,23
8310,142,0.142,23
8311,143,0.143,23
8312,143,0.143,23
8313,145,0.145,23
8314,137,0.137,23
8315,144,0.144,23
8316,143,0.143,23
8317,147,0.147,23
8318,140,0.14,23
8319,147,0.147,23
8320,136,0.136,23
8321,144,0.144,23
8322,143,0.143,23
8323,145,0.145,23
8324,139,0.139,23
8325,142,0.142,23
8326,136,0.136,23
8327,148,0.148,23
8328,142,0.142,23
8329,146,0.146,23
8330,141,0.141,23
8331,145,0.145,23
8332,140,0.14,23
8333,145,0.145,23
8334,139,0.139,23
8335,145,0.145,23
8336,144,0.144,23
8337,145,0.145,23
8338,139,0.139,23
8339,146,0.146,23
8340,141,0.141,23
8341,143,0.143,23
8342,143,0.143,23
8343,148,0.148,23
8344,140,0.14,23
8345,149,0.149,23
8346,142,0.142,23
8347,146,0.146,23
8348,142,0.142,23
8349,149,0.149,23
8350,142,0.142,23
8351,146,0.146,23
8352,141,0.141,23
8353,145,0.145,23
8354,142,0.142,23
8355,149,0.149,23
8356,140,0.14,23
8357,145,0.145,23
8358,142,0.142,23
8359,144,0.144,23
8360,140,0.14,23
8361,145,0.145,23
8362,147,0.147,23
8363,146,0.146,23
8364,142,0.142,23
8365,146,0.146,23
8366,143,0.143,23
8367,148,0.148,23
8368,143,0.143,23
8369,152,0.152,23
8370,143,0.143,23
8371,145,0.145,23
8372,142,0.142,23
8373,146,0.146,23
8374,138,0.138,23
8375,149,0.149,23
8376,141,0.141,23
8377,146,0.146,23
8378,143,0.143,23
8379,143,0.143,23
8380,142,0.142,23
8381,142,0.142,23
8382,147,0.147,23
8383,146,0.146,23
8384,140,0.14,23
8385,147,0.147,23
8386,141,0.141,23
8387,145,0.145,23
8388,149,0.149,23
8389,148,0.148,23
8390,141,0.141,23
8391,146,0.146,23
8392,139,0.139,23
8393,142,0.142,23
8394,140,0.14,23
8395,151,0.151,23
8396,141,0.141,23
8397,145,0.145,23
8398,141,0.141,23
8399,144,0.144,23
8400,136,0.136,23
8401,146,0.146,23
8402,143,0.143,23
8403,145,0.145,23
8404,141,0.141,23
8405,147,0.147,23
8406,140,0.14,23
8407,146,0.146,23
8408,146,0.146,23
8409,159,0.159,23
8410,143,0.143,23
8411,147,0.147,23
8412,140,0.14,23
8413,147,0.147,23
8414,143,0.143,23
8415,147,0.147,23
8416,142,0.142,23
8417,142,0.142,23
8418,142,0.142,23
8419,145,0.145,23
8420,140,0.14,23
8421,151,0.151,23
8422,143,0.143,23
8423,147,0.147,23
8424,139,0.139,23
8425,147,0.147,23
8426,142,0.142,23
8427,144,0.144,23
8428,147,0.147,23
8429,145,0.145,23
8430,139,0.139,23
8431,150,0.15,23
8432,143,0.143,23
8433,146,0.146,23
8434,146,0.146,23
8435,143,0.143,23
8436,141,0.141,23
8437,146,0.146,23
8438,143,0.143,23
8439,147,0.147,23
8440,141,0.141,23
8441,151,0.151,23
8442,140,0.14,23
8443,147,0.147,23
8444,141,0.141,23
8445,145,0.145,23
8446,141,0.141,23
8447,148,0.148,23
8448,147,0.147,23
8449,146,0.146,23
8450,143,0.143,23
8451,145,0.145,23
8452,141,0.141,23
8453,147,0.147,23
8454,147,0.147,23
8455,148,0.148,23
8456,142,0.142,23
8457,145,0.145,23
8458,137,0.137,23
8459,142,0.142,23
8460,146,0.146,23
8461,145,0.145,23
8462,141,0.141,23
8463,146,0.146,23
8464,142,0.142,23
8465,146,0.146,23
8466,141,0.141,23
8467,148,0.148,23
8468,143,0.143,23
8469,146,0.146,23
8470,142,0.142,23
8471,145,0.145,23
8472,142,0.142,23
8473,146,0.146,23
8474,143,0.143,23
8475,147,0.147,23
8476,141,0.141,23
8477,145,0.145,23
8478,141,0.141,23
8479,145,0.145,23
8480,145,0.145,23
8481,149,0.149,23
8482,142,0.142,23
8483,143,0.143,23
8484,139,0.139,23
8485,148,0.148,23
8486,142,0.142,23
8487,151,0.151,23
8488,142,0.142,23
8489,144,0.144,23
8490,142,0.142,23
8491,145,0.145,23
8492,142,0.142,23
8493,151,0.151,23
8494,143,0.143,23
8495,147,0.147,23
8496,142,0.142,23
8497,147,0.147,23
8498,141,0.141,23
8499,145,0.145,23
8500,147,0.147,23
8501,146,0.146,23
8502,143,0.143,23
8503,145,0.145,23
8504,140,0.14,23
8505,145,0.145,23
8506,144,0.144,23
8507,147,0.147,23
8508,139,0.139,23
8509,143,0.143,23
8510,142,0.142,23
8511,146,0.146,23
8512,142,0.142,23
8513,148,0.148,23
8514,142,0.142,23
8515,146,0.146,23
8516,146,0.146,23
8517,146,0.146,23
8518,1818,1.818,23
8519,156,0.156,23
8520,155,0.155,23
8521,151,0.151,23
8522,149,0.149,23
8523,144,0.144,23
8524,148,0.148,23
8525,142,0.142,23
8526,149,0.149,23
8527,143,0.143,23
8528,151,0.151,23
8529,144,0.144,23
8530,148,0.148,23
8531,144,0.144,23
8532,146,0.146,23
8533,141,0.141,23
8534,150,0.15,23
8535,142,0.142,23
8536,148,0.148,23
8537,141,0.141,23
8538,145,0.145,23
8539,138,0.138,23
8540,145,0.145,23
8541,145,0.145,23
8542,147,0.147,23
8543,142,0.142,23
8544,147,0.147,23
8545,140,0.14,23
8546,145,0.145,23
8547,142,0.142,23
8548,144,0.144,23
8549,139,0.139,23
8550,147,0.147,23
8551,142,0.142,23
8552,145,0.145,23
